session_key,visitorid,event_count,view_count,addtocart_count,transaction_count,view_to_cart_ratio,unique_items_count,session_age_seconds,inter_event_interval_mean,recency_last_cart_seconds,has_transaction
251169_1,251169,2.0,1.0,1.0,0.0,1.0,1.0,1107.18,1107.181,0.0,0.0
251211_1,251211,2.0,1.0,1.0,0.0,1.0,1.0,36.82,36.821,36.82,0.0
251276_3,251276,8.0,6.0,2.0,0.0,3.0,2.0,472.86,67.552,163.98,0.0
251378_1,251378,3.0,2.0,1.0,0.0,2.0,2.0,116.36,58.18,59.36,0.0
251380_1,251380,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251393_1,251393,3.0,2.0,1.0,0.0,2.0,1.0,1230.21,615.106,0.0,0.0
25139_3,25139,3.0,2.0,1.0,0.0,2.0,1.0,199.29,99.645,0.0,0.0
251410_1,251410,7.0,6.0,1.0,0.0,6.0,3.0,289.73,48.288,0.0,0.0
251532_1,251532,6.0,5.0,1.0,0.0,5.0,4.0,195.03,39.007,0.0,0.0
25156_1,25156,19.0,14.0,3.0,2.0,4.6667,10.0,3560.36,197.798,771.25,1.0
251631_3,251631,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251655_2,251655,2.0,1.0,1.0,0.0,1.0,1.0,14.44,14.443,0.0,0.0
251707_1,251707,28.0,26.0,2.0,0.0,13.0,15.0,3601.81,133.401,103.36,0.0
251707_3,251707,6.0,4.0,1.0,1.0,4.0,4.0,491.26,98.252,291.89,1.0
251708_1,251708,6.0,5.0,1.0,0.0,5.0,1.0,1214.36,242.872,0.0,0.0
251760_1,251760,9.0,8.0,1.0,0.0,8.0,7.0,1196.66,149.582,641.81,0.0
251810_2,251810,4.0,3.0,1.0,0.0,3.0,1.0,266.02,88.675,254.73,0.0
251821_2,251821,10.0,7.0,3.0,0.0,2.3333,7.0,923.89,102.655,249.85,0.0
251845_1,251845,5.0,2.0,3.0,0.0,0.6667,2.0,779.69,194.924,220.96,0.0
251892_1,251892,8.0,6.0,1.0,1.0,6.0,4.0,2734.86,390.694,1388.51,1.0
251926_1,251926,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251942_1,251942,3.0,1.0,1.0,1.0,1.0,1.0,2151.27,1075.636,892.17,1.0
2519_2,2519,11.0,9.0,1.0,1.0,9.0,3.0,2596.57,259.657,1895.47,1.0
252001_1,252001,2.0,1.0,1.0,0.0,1.0,1.0,78.15,78.153,0.0,0.0
252003_1,252003,4.0,3.0,1.0,0.0,3.0,1.0,213.38,71.128,185.23,0.0
252033_1,252033,2.0,1.0,1.0,0.0,1.0,2.0,167.84,167.836,0.0,0.0
252061_1,252061,12.0,11.0,1.0,0.0,11.0,10.0,1374.86,124.987,974.58,0.0
252062_1,252062,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
252123_2,252123,2.0,1.0,1.0,0.0,1.0,1.0,42.62,42.624,0.0,0.0
252230_1,252230,2.0,1.0,1.0,0.0,1.0,1.0,125.51,125.507,0.0,0.0
252258_1,252258,3.0,2.0,1.0,0.0,2.0,1.0,1465.41,732.703,0.0,0.0
252258_3,252258,3.0,0.0,2.0,1.0,0.0,1.0,511.43,255.713,147.93,1.0
252275_1,252275,10.0,8.0,2.0,0.0,4.0,4.0,1116.87,124.096,424.74,0.0
252276_1,252276,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
252279_1,252279,3.0,2.0,1.0,0.0,2.0,1.0,288.29,144.144,250.84,0.0
252306_1,252306,2.0,1.0,1.0,0.0,1.0,1.0,27.07,27.072,0.0,0.0
252365_1,252365,2.0,1.0,1.0,0.0,1.0,1.0,56.34,56.342,0.0,0.0
252386_1,252386,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
252415_1,252415,5.0,3.0,1.0,1.0,3.0,2.0,2058.01,514.502,1701.98,1.0
252425_1,252425,5.0,3.0,2.0,0.0,1.5,3.0,109.35,27.338,91.06,0.0
252427_1,252427,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
252432_1,252432,3.0,2.0,1.0,0.0,2.0,2.0,301.19,150.594,0.0,0.0
252492_4,252492,2.0,1.0,1.0,0.0,1.0,1.0,25.25,25.25,0.0,0.0
252492_6,252492,3.0,1.0,1.0,1.0,1.0,1.0,166.08,83.038,166.08,1.0
252520_15,252520,13.0,11.0,2.0,0.0,5.5,4.0,1908.14,159.012,44.1,0.0
252520_4,252520,14.0,12.0,2.0,0.0,6.0,5.0,4721.54,363.195,4159.62,0.0
252520_5,252520,11.0,10.0,1.0,0.0,10.0,5.0,5134.1,513.41,2782.12,0.0
252520_6,252520,2.0,1.0,1.0,0.0,1.0,1.0,48.24,48.238,0.0,0.0
252520_8,252520,4.0,2.0,2.0,0.0,1.0,3.0,910.03,303.342,163.16,0.0
252520_9,252520,2.0,1.0,1.0,0.0,1.0,2.0,6.68,6.678,6.68,0.0
252579_7,252579,2.0,1.0,1.0,0.0,1.0,1.0,1.21,1.207,0.0,0.0
252625_1,252625,3.0,2.0,1.0,0.0,2.0,1.0,84.56,42.281,0.0,0.0
252651_1,252651,3.0,2.0,1.0,0.0,2.0,1.0,621.47,310.733,40.7,0.0
252654_1,252654,2.0,1.0,1.0,0.0,1.0,1.0,28.45,28.453,0.0,0.0
252664_1,252664,2.0,1.0,1.0,0.0,1.0,1.0,15.62,15.621,0.0,0.0
252781_1,252781,2.0,1.0,1.0,0.0,1.0,1.0,80.1,80.096,0.0,0.0
252812_1,252812,3.0,1.0,1.0,1.0,1.0,1.0,71.64,35.822,60.95,1.0
252839_1,252839,3.0,2.0,1.0,0.0,2.0,2.0,48.71,24.354,0.0,0.0
252840_1,252840,17.0,13.0,2.0,2.0,6.5,9.0,3279.93,204.995,237.05,1.0
252899_2,252899,5.0,4.0,1.0,0.0,4.0,3.0,276.02,69.006,128.56,0.0
252915_1,252915,4.0,3.0,1.0,0.0,3.0,2.0,376.16,125.388,12.1,0.0
252944_1,252944,3.0,2.0,1.0,0.0,2.0,1.0,562.91,281.454,119.06,0.0
25294_1,25294,8.0,7.0,1.0,0.0,7.0,4.0,428.38,61.197,180.19,0.0
252960_1,252960,3.0,2.0,1.0,0.0,2.0,1.0,129.65,64.823,112.91,0.0
252977_1,252977,15.0,13.0,1.0,1.0,13.0,5.0,3979.32,284.237,987.57,1.0
252980_1,252980,2.0,1.0,1.0,0.0,1.0,1.0,211.86,211.864,0.0,0.0
252991_1,252991,7.0,5.0,2.0,0.0,2.5,4.0,848.56,141.427,0.0,0.0
253004_1,253004,4.0,2.0,1.0,1.0,2.0,1.0,2014.47,671.49,2001.12,1.0
253020_1,253020,4.0,3.0,1.0,0.0,3.0,2.0,326.1,108.7,279.52,0.0
253109_1,253109,4.0,2.0,2.0,0.0,1.0,2.0,54.64,18.213,0.0,0.0
253132_2,253132,19.0,18.0,1.0,0.0,18.0,13.0,2739.03,152.168,167.64,0.0
253133_1,253133,3.0,2.0,1.0,0.0,2.0,2.0,1714.51,857.253,1702.02,0.0
253145_2,253145,6.0,2.0,4.0,0.0,0.5,5.0,202.29,40.457,0.0,0.0
253178_1,253178,2.0,1.0,1.0,0.0,1.0,2.0,120.66,120.655,0.0,0.0
253179_1,253179,2.0,1.0,1.0,0.0,1.0,1.0,142.81,142.81,0.0,0.0
253213_1,253213,2.0,1.0,1.0,0.0,1.0,1.0,27.9,27.899,27.9,0.0
253213_2,253213,2.0,0.0,1.0,1.0,0.0,2.0,38.08,38.08,0.0,1.0
253269_1,253269,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
253278_1,253278,3.0,2.0,1.0,0.0,2.0,1.0,89.64,44.818,0.0,0.0
253328_1,253328,7.0,5.0,1.0,1.0,5.0,2.0,833.37,138.895,526.09,1.0
253345_1,253345,2.0,1.0,1.0,0.0,1.0,1.0,38.26,38.262,0.0,0.0
253365_1,253365,4.0,2.0,1.0,1.0,2.0,1.0,860.18,286.726,251.61,1.0
253365_2,253365,4.0,2.0,1.0,1.0,2.0,1.0,146.39,48.796,105.26,1.0
253371_1,253371,3.0,1.0,1.0,1.0,1.0,1.0,496.38,248.19,154.39,1.0
253371_2,253371,2.0,1.0,1.0,0.0,1.0,1.0,25.12,25.118,0.0,0.0
253373_2,253373,3.0,2.0,1.0,0.0,2.0,1.0,89.61,44.806,49.48,0.0
253391_1,253391,4.0,2.0,1.0,1.0,2.0,1.0,493.95,164.649,339.0,1.0
253536_4,253536,8.0,7.0,1.0,0.0,7.0,5.0,716.6,102.372,324.33,0.0
253536_6,253536,9.0,8.0,1.0,0.0,8.0,3.0,513.03,64.129,186.74,0.0
253590_1,253590,2.0,1.0,1.0,0.0,1.0,1.0,13.86,13.861,0.0,0.0
253600_1,253600,2.0,1.0,1.0,0.0,1.0,1.0,5.13,5.134,0.0,0.0
25367_1,25367,2.0,1.0,1.0,0.0,1.0,1.0,37.93,37.929,0.0,0.0
253712_1,253712,7.0,5.0,2.0,0.0,2.5,3.0,664.77,110.794,36.97,0.0
253756_2,253756,3.0,1.0,1.0,1.0,1.0,1.0,1028.99,514.496,415.46,1.0
253831_1,253831,2.0,1.0,1.0,0.0,1.0,1.0,15.64,15.641,0.0,0.0
253854_4,253854,3.0,2.0,1.0,0.0,2.0,1.0,435.22,217.61,244.15,0.0
253858_1,253858,2.0,1.0,1.0,0.0,1.0,1.0,56.57,56.569,0.0,0.0
253867_1,253867,9.0,7.0,1.0,1.0,7.0,3.0,1070.18,133.773,208.22,1.0
253881_1,253881,32.0,24.0,8.0,0.0,3.0,19.0,1063.84,34.318,180.85,0.0
253920_1,253920,3.0,1.0,1.0,1.0,1.0,1.0,100.51,50.254,99.0,1.0
253924_4,253924,6.0,4.0,1.0,1.0,4.0,1.0,3731.2,746.24,2691.19,1.0
253970_1,253970,2.0,1.0,1.0,0.0,1.0,1.0,38.44,38.443,0.0,0.0
254080_1,254080,2.0,1.0,1.0,0.0,1.0,1.0,37.88,37.879,0.0,0.0
254112_1,254112,33.0,29.0,4.0,0.0,7.25,21.0,2678.22,83.694,371.61,0.0
254122_1,254122,2.0,1.0,1.0,0.0,1.0,1.0,22.25,22.25,0.0,0.0
254126_1,254126,4.0,2.0,1.0,1.0,2.0,1.0,167.44,55.814,136.78,1.0
254130_1,254130,7.0,5.0,1.0,1.0,5.0,2.0,1465.68,244.281,219.49,1.0
254145_1,254145,2.0,1.0,1.0,0.0,1.0,1.0,5.06,5.059,0.0,0.0
254146_1,254146,11.0,6.0,1.0,4.0,6.0,4.0,558.85,55.885,533.64,1.0
254164_1,254164,2.0,1.0,1.0,0.0,1.0,1.0,286.26,286.265,0.0,0.0
254220_1,254220,3.0,1.0,2.0,0.0,0.5,2.0,964.64,482.318,0.0,0.0
254221_1,254221,2.0,1.0,1.0,0.0,1.0,1.0,17.22,17.223,0.0,0.0
254241_1,254241,5.0,4.0,1.0,0.0,4.0,3.0,368.19,92.048,327.71,0.0
254258_1,254258,2.0,1.0,1.0,0.0,1.0,1.0,52.35,52.349,0.0,0.0
254292_2,254292,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254328_11,254328,8.0,7.0,1.0,0.0,7.0,6.0,2059.51,294.216,765.51,0.0
254328_2,254328,36.0,29.0,7.0,0.0,4.1429,15.0,6801.08,194.317,2222.88,0.0
254328_3,254328,16.0,6.0,4.0,6.0,1.5,9.0,1627.81,108.521,840.29,1.0
254328_6,254328,9.0,8.0,1.0,0.0,8.0,6.0,1210.42,151.303,1060.96,0.0
254328_7,254328,12.0,10.0,2.0,0.0,5.0,10.0,1226.49,111.499,508.71,0.0
254328_9,254328,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254361_2,254361,3.0,2.0,1.0,0.0,2.0,1.0,996.07,498.034,797.89,0.0
254367_1,254367,2.0,0.0,1.0,1.0,0.0,1.0,361.91,361.914,361.91,1.0
254406_4,254406,3.0,2.0,1.0,0.0,2.0,2.0,185.81,92.907,164.8,0.0
254409_1,254409,9.0,8.0,1.0,0.0,8.0,5.0,1051.46,131.432,164.65,0.0
254409_5,254409,9.0,8.0,1.0,0.0,8.0,4.0,1871.42,233.928,606.36,0.0
254421_1,254421,2.0,1.0,1.0,0.0,1.0,1.0,90.26,90.262,0.0,0.0
254421_2,254421,5.0,4.0,1.0,0.0,4.0,1.0,2157.22,539.305,295.1,0.0
254429_1,254429,2.0,1.0,1.0,0.0,1.0,1.0,92.67,92.669,0.0,0.0
254525_1,254525,4.0,3.0,1.0,0.0,3.0,3.0,516.97,172.323,198.42,0.0
254542_1,254542,2.0,1.0,1.0,0.0,1.0,1.0,21.56,21.563,0.0,0.0
254579_1,254579,3.0,1.0,1.0,1.0,1.0,1.0,235.68,117.841,228.17,1.0
254621_1,254621,3.0,1.0,1.0,1.0,1.0,1.0,93.67,46.835,85.9,1.0
254670_1,254670,2.0,1.0,1.0,0.0,1.0,2.0,8.69,8.693,0.0,0.0
254690_4,254690,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254754_1,254754,3.0,1.0,1.0,1.0,1.0,1.0,234.74,117.367,202.38,1.0
254763_1,254763,7.0,4.0,3.0,0.0,1.3333,7.0,254.76,42.461,230.67,0.0
254782_1,254782,2.0,1.0,1.0,0.0,1.0,1.0,67.94,67.944,0.0,0.0
254782_2,254782,2.0,1.0,1.0,0.0,1.0,1.0,77.72,77.72,0.0,0.0
25481_2,25481,3.0,1.0,1.0,1.0,1.0,1.0,320.04,160.02,214.65,1.0
254893_1,254893,12.0,9.0,2.0,1.0,4.5,5.0,512.62,46.602,338.15,1.0
254893_2,254893,4.0,2.0,1.0,1.0,2.0,1.0,418.28,139.426,219.28,1.0
254912_1,254912,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255006_1,255006,5.0,3.0,1.0,1.0,3.0,1.0,739.74,184.935,175.68,1.0
255042_3,255042,4.0,2.0,2.0,0.0,1.0,2.0,103.05,34.349,0.0,0.0
255081_1,255081,3.0,2.0,1.0,0.0,2.0,1.0,206.9,103.452,0.0,0.0
255193_1,255193,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255217_5,255217,3.0,2.0,1.0,0.0,2.0,2.0,27.34,13.67,0.0,0.0
255225_1,255225,2.0,1.0,1.0,0.0,1.0,1.0,93.3,93.295,0.0,0.0
255250_1,255250,2.0,1.0,1.0,0.0,1.0,1.0,5.3,5.3,0.0,0.0
255289_1,255289,2.0,1.0,1.0,0.0,1.0,2.0,268.26,268.256,0.0,0.0
255358_1,255358,4.0,3.0,1.0,0.0,3.0,3.0,868.83,289.609,751.3,0.0
255376_1,255376,2.0,1.0,1.0,0.0,1.0,1.0,3.07,3.073,0.0,0.0
255389_1,255389,4.0,3.0,1.0,0.0,3.0,1.0,345.9,115.301,203.5,0.0
255393_1,255393,18.0,17.0,1.0,0.0,17.0,9.0,1676.22,98.601,1655.77,0.0
255393_2,255393,10.0,7.0,1.0,2.0,7.0,4.0,564.95,62.772,564.95,1.0
255425_1,255425,2.0,1.0,1.0,0.0,1.0,1.0,4.65,4.653,0.0,0.0
255428_2,255428,2.0,1.0,1.0,0.0,1.0,1.0,41.97,41.966,0.0,0.0
255430_1,255430,4.0,3.0,1.0,0.0,3.0,2.0,261.76,87.253,238.05,0.0
255496_3,255496,4.0,3.0,1.0,0.0,3.0,2.0,244.92,81.641,0.0,0.0
255536_1,255536,2.0,1.0,1.0,0.0,1.0,1.0,0.64,0.644,0.0,0.0
255619_2,255619,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255712_2,255712,3.0,2.0,1.0,0.0,2.0,1.0,109.61,54.806,0.0,0.0
255859_1,255859,35.0,33.0,2.0,0.0,16.5,31.0,4765.08,140.149,3582.98,0.0
255859_2,255859,5.0,3.0,2.0,0.0,1.5,3.0,1239.61,309.903,1022.4,0.0
255918_2,255918,14.0,6.0,4.0,4.0,1.5,7.0,1080.18,83.091,221.89,1.0
256069_3,256069,7.0,4.0,3.0,0.0,1.3333,3.0,271.75,45.292,91.94,0.0
256075_1,256075,2.0,1.0,1.0,0.0,1.0,1.0,12.78,12.776,0.0,0.0
256094_2,256094,5.0,3.0,1.0,1.0,3.0,2.0,658.27,164.566,149.39,1.0
256094_3,256094,3.0,1.0,1.0,1.0,1.0,1.0,82.74,41.372,65.87,1.0
256101_1,256101,5.0,4.0,1.0,0.0,4.0,2.0,118.22,29.555,0.0,0.0
256179_1,256179,4.0,3.0,1.0,0.0,3.0,1.0,743.38,247.793,386.17,0.0
256291_1,256291,4.0,2.0,2.0,0.0,1.0,2.0,194.8,64.935,0.0,0.0
256307_1,256307,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25634_1,25634,2.0,1.0,1.0,0.0,1.0,1.0,5.53,5.531,0.0,0.0
256364_1,256364,3.0,2.0,1.0,0.0,2.0,1.0,284.04,142.018,0.0,0.0
256465_1,256465,3.0,1.0,1.0,1.0,1.0,1.0,933.52,466.758,136.38,1.0
256505_1,256505,4.0,2.0,1.0,1.0,2.0,1.0,847.03,282.343,728.67,1.0
256517_1,256517,5.0,3.0,2.0,0.0,1.5,3.0,524.66,131.166,289.65,0.0
256544_1,256544,3.0,1.0,1.0,1.0,1.0,1.0,33.3,16.649,30.19,1.0
256544_2,256544,9.0,2.0,7.0,0.0,0.2857,8.0,925.24,115.655,30.52,0.0
256604_5,256604,2.0,1.0,1.0,0.0,1.0,1.0,65.3,65.301,0.0,0.0
256616_1,256616,11.0,9.0,2.0,0.0,4.5,9.0,1103.21,110.321,0.0,0.0
256726_1,256726,3.0,1.0,1.0,1.0,1.0,1.0,366.14,183.072,258.0,1.0
256781_1,256781,9.0,7.0,1.0,1.0,7.0,4.0,2758.26,344.783,770.33,1.0
256821_2,256821,6.0,4.0,1.0,1.0,4.0,1.0,2515.61,503.121,1773.26,1.0
256880_1,256880,3.0,1.0,1.0,1.0,1.0,1.0,72.35,36.177,49.18,1.0
256880_2,256880,5.0,4.0,1.0,0.0,4.0,4.0,211.82,52.956,24.7,0.0
256894_1,256894,8.0,7.0,1.0,0.0,7.0,5.0,386.72,55.246,0.0,0.0
256899_1,256899,13.0,12.0,1.0,0.0,12.0,12.0,452.5,37.708,26.03,0.0
256967_1,256967,2.0,1.0,1.0,0.0,1.0,1.0,50.08,50.08,0.0,0.0
256996_1,256996,4.0,2.0,2.0,0.0,1.0,3.0,115.5,38.501,0.0,0.0
257037_2,257037,6.0,5.0,1.0,0.0,5.0,5.0,1392.31,278.462,1392.31,0.0
257060_1,257060,2.0,1.0,1.0,0.0,1.0,1.0,49.34,49.338,0.0,0.0
257103_1,257103,6.0,5.0,1.0,0.0,5.0,1.0,1069.56,213.913,858.73,0.0
257149_1,257149,3.0,2.0,1.0,0.0,2.0,1.0,135.62,67.81,79.91,0.0
257178_1,257178,2.0,1.0,1.0,0.0,1.0,2.0,36.97,36.972,0.0,0.0
257248_5,257248,2.0,1.0,1.0,0.0,1.0,1.0,29.39,29.394,0.0,0.0
257248_6,257248,2.0,0.0,1.0,1.0,0.0,1.0,114.41,114.41,114.41,1.0
25728_2,25728,3.0,2.0,1.0,0.0,2.0,2.0,129.75,64.873,0.0,0.0
257291_1,257291,10.0,8.0,1.0,1.0,8.0,2.0,3183.76,353.751,2776.83,1.0
2572_1,2572,4.0,2.0,2.0,0.0,1.0,2.0,97.14,32.382,95.47,0.0
257302_1,257302,4.0,3.0,1.0,0.0,3.0,2.0,405.75,135.251,106.01,0.0
257328_1,257328,2.0,1.0,1.0,0.0,1.0,1.0,22.6,22.603,22.6,0.0
257339_1,257339,5.0,2.0,3.0,0.0,0.6667,2.0,615.44,153.861,0.0,0.0
257445_1,257445,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
257462_2,257462,6.0,4.0,1.0,1.0,4.0,4.0,718.71,143.742,143.61,1.0
257508_1,257508,2.0,0.0,2.0,0.0,0.0,2.0,6.93,6.93,0.0,0.0
257524_1,257524,5.0,4.0,1.0,0.0,4.0,3.0,489.05,122.262,45.45,0.0
257572_2,257572,3.0,1.0,2.0,0.0,0.5,2.0,33.21,16.603,0.0,0.0
257698_1,257698,2.0,1.0,1.0,0.0,1.0,1.0,29.22,29.219,0.0,0.0
257709_1,257709,2.0,1.0,1.0,0.0,1.0,1.0,112.14,112.144,0.0,0.0
257712_2,257712,9.0,8.0,1.0,0.0,8.0,4.0,3215.19,401.898,2721.05,0.0
257726_2,257726,4.0,0.0,2.0,2.0,0.0,2.0,293.58,97.862,288.86,1.0
257758_1,257758,4.0,3.0,1.0,0.0,3.0,1.0,1049.1,349.701,301.13,0.0
25784_1,25784,14.0,13.0,1.0,0.0,13.0,10.0,1837.35,141.334,210.67,0.0
257882_1,257882,3.0,2.0,1.0,0.0,2.0,1.0,596.03,298.017,0.0,0.0
257900_1,257900,2.0,1.0,1.0,0.0,1.0,1.0,355.94,355.937,0.0,0.0
257912_3,257912,4.0,2.0,1.0,1.0,2.0,2.0,974.24,324.746,974.24,1.0
258012_2,258012,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258049_3,258049,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25809_1,25809,2.0,1.0,1.0,0.0,1.0,1.0,89.3,89.297,0.0,0.0
25809_2,25809,6.0,4.0,1.0,1.0,4.0,1.0,872.19,174.437,865.95,1.0
258114_3,258114,7.0,6.0,1.0,0.0,6.0,2.0,1715.91,285.985,1268.71,0.0
258154_1,258154,8.0,7.0,1.0,0.0,7.0,4.0,1523.46,217.638,1458.33,0.0
258187_1,258187,2.0,1.0,1.0,0.0,1.0,1.0,209.92,209.921,0.0,0.0
258239_2,258239,2.0,1.0,1.0,0.0,1.0,2.0,131.75,131.747,0.0,0.0
258316_1,258316,2.0,1.0,1.0,0.0,1.0,1.0,65.1,65.098,0.0,0.0
258317_1,258317,3.0,2.0,1.0,0.0,2.0,1.0,221.61,110.804,0.0,0.0
258317_4,258317,5.0,4.0,1.0,0.0,4.0,4.0,362.54,90.634,59.3,0.0
258336_1,258336,4.0,2.0,1.0,1.0,2.0,1.0,837.4,279.134,509.13,1.0
258434_1,258434,3.0,1.0,1.0,1.0,1.0,1.0,213.15,106.576,212.48,1.0
258496_1,258496,4.0,3.0,1.0,0.0,3.0,1.0,47.87,15.956,21.7,0.0
258502_1,258502,6.0,4.0,1.0,1.0,4.0,1.0,3584.01,716.801,1848.39,1.0
258538_2,258538,4.0,2.0,1.0,1.0,2.0,2.0,2715.35,905.115,2715.35,1.0
258584_1,258584,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258628_1,258628,2.0,1.0,1.0,0.0,1.0,1.0,108.54,108.543,0.0,0.0
258673_2,258673,5.0,3.0,2.0,0.0,1.5,2.0,1483.66,370.916,1240.07,0.0
258779_1,258779,2.0,1.0,1.0,0.0,1.0,1.0,14.63,14.626,0.0,0.0
258780_1,258780,2.0,1.0,1.0,0.0,1.0,1.0,61.23,61.227,0.0,0.0
25890_1,25890,4.0,3.0,1.0,0.0,3.0,1.0,821.66,273.886,185.66,0.0
25890_2,25890,2.0,1.0,1.0,0.0,1.0,1.0,53.82,53.824,0.0,0.0
25896_1,25896,5.0,1.0,2.0,2.0,0.5,2.0,669.56,167.389,484.55,1.0
259002_2,259002,2.0,1.0,1.0,0.0,1.0,1.0,43.41,43.414,0.0,0.0
259050_1,259050,3.0,1.0,1.0,1.0,1.0,1.0,334.87,167.435,243.05,1.0
259072_1,259072,3.0,2.0,1.0,0.0,2.0,2.0,173.42,86.71,0.0,0.0
259086_1,259086,3.0,1.0,2.0,0.0,0.5,2.0,10.35,5.177,0.0,0.0
259100_1,259100,2.0,1.0,1.0,0.0,1.0,1.0,10.53,10.531,0.0,0.0
259141_1,259141,2.0,1.0,1.0,0.0,1.0,1.0,81.9,81.897,0.0,0.0
259169_1,259169,5.0,3.0,1.0,1.0,3.0,2.0,319.03,79.757,288.58,1.0
259178_1,259178,3.0,1.0,1.0,1.0,1.0,1.0,322.36,161.18,139.87,1.0
259197_2,259197,8.0,6.0,2.0,0.0,3.0,7.0,206.62,29.517,169.13,0.0
259198_1,259198,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259214_1,259214,6.0,4.0,1.0,1.0,4.0,1.0,1677.87,335.575,281.04,1.0
25922_10,25922,2.0,1.0,1.0,0.0,1.0,1.0,6.95,6.947,0.0,0.0
25922_16,25922,3.0,2.0,1.0,0.0,2.0,1.0,14.49,7.244,14.41,0.0
25922_9,25922,13.0,12.0,1.0,0.0,12.0,9.0,3855.52,321.293,1220.89,0.0
259255_1,259255,2.0,1.0,1.0,0.0,1.0,2.0,36.76,36.763,36.76,0.0
259278_1,259278,13.0,10.0,2.0,1.0,5.0,9.0,2526.32,210.527,657.7,1.0
259278_2,259278,32.0,26.0,3.0,3.0,8.6667,22.0,9552.97,308.16,133.35,1.0
259278_3,259278,9.0,5.0,2.0,2.0,2.5,4.0,1400.32,175.04,138.51,1.0
259428_1,259428,2.0,1.0,1.0,0.0,1.0,1.0,33.2,33.205,0.0,0.0
259468_1,259468,7.0,6.0,1.0,0.0,6.0,5.0,649.0,108.166,0.0,0.0
259514_1,259514,6.0,5.0,1.0,0.0,5.0,6.0,1069.86,213.972,0.0,0.0
259631_1,259631,4.0,3.0,1.0,0.0,3.0,2.0,1366.0,455.333,0.0,0.0
259685_2,259685,6.0,5.0,1.0,0.0,5.0,2.0,605.47,121.093,427.6,0.0
259708_1,259708,2.0,1.0,1.0,0.0,1.0,1.0,813.89,813.892,813.89,0.0
259769_1,259769,2.0,1.0,1.0,0.0,1.0,2.0,22.89,22.891,22.89,0.0
259827_1,259827,5.0,3.0,1.0,1.0,3.0,2.0,1499.79,374.947,1174.59,1.0
25985_1,25985,2.0,1.0,1.0,0.0,1.0,1.0,12.02,12.021,0.0,0.0
259898_1,259898,6.0,4.0,2.0,0.0,2.0,4.0,1070.17,214.034,0.0,0.0
2598_1,2598,5.0,2.0,2.0,1.0,1.0,2.0,514.83,128.707,404.79,1.0
259900_1,259900,2.0,1.0,1.0,0.0,1.0,1.0,263.68,263.68,0.0,0.0
259922_1,259922,5.0,3.0,2.0,0.0,1.5,3.0,68.98,17.245,30.94,0.0
259928_3,259928,52.0,50.0,1.0,1.0,50.0,44.0,11970.69,234.719,5247.22,1.0
259973_1,259973,2.0,1.0,1.0,0.0,1.0,2.0,55.08,55.084,0.0,0.0
260032_1,260032,4.0,2.0,1.0,1.0,2.0,1.0,527.97,175.991,479.62,1.0
26007_1,26007,2.0,1.0,1.0,0.0,1.0,1.0,257.79,257.792,0.0,0.0
260089_1,260089,3.0,0.0,3.0,0.0,0.0,3.0,6.93,3.465,0.0,0.0
260113_1,260113,4.0,3.0,1.0,0.0,3.0,2.0,362.8,120.932,190.18,0.0
260144_1,260144,4.0,3.0,1.0,0.0,3.0,3.0,381.2,127.066,189.75,0.0
260171_1,260171,3.0,2.0,1.0,0.0,2.0,2.0,238.68,119.34,0.0,0.0
260192_2,260192,2.0,1.0,1.0,0.0,1.0,1.0,233.43,233.429,0.0,0.0
260195_2,260195,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260253_3,260253,4.0,2.0,2.0,0.0,1.0,2.0,629.56,209.853,0.0,0.0
260322_1,260322,4.0,3.0,1.0,0.0,3.0,1.0,1409.58,469.86,549.67,0.0
26032_1,26032,4.0,2.0,1.0,1.0,2.0,1.0,600.21,200.071,54.48,1.0
